~from,~to,~label,~id
2d23028e-f31c-4b81-854d-f6756f48da0e,6e6f3f81-5cac-4bee-a7ed-5bbd593fd1d7,campaign_edge,59d84feb-1c8b-4146-8602-a7fcec4ad0d5
2d23028e-f31c-4b81-854d-f6756f48da0e,9d9b2495-04e3-46a6-833f-7b06d105c0df,campaign_edge,d0187a5d-a579-426a-a8b8-c96eb4bf2039
2d23028e-f31c-4b81-854d-f6756f48da0e,6acaccdd-381e-443e-b8a1-72f5d9d7f38b,campaign_edge,446f1144-31e0-4cb9-9db4-9d98862d9741
2d23028e-f31c-4b81-854d-f6756f48da0e,daa03a74-4ee1-46bb-9da4-721820402924,campaign_edge,059bd905-4c9b-4444-83f6-535f643cd521
2d23028e-f31c-4b81-854d-f6756f48da0e,6e1f4f67-b990-4fbb-8978-2acc684806ca,campaign_edge,5891824b-4148-4c23-9135-18049fde64c4
2d23028e-f31c-4b81-854d-f6756f48da0e,88cc3328-c673-4117-9339-fc3720620053,campaign_edge,25892c28-483d-4c1f-896e-17fd746047dd
2d23028e-f31c-4b81-854d-f6756f48da0e,94f36c1a-eea6-471d-aa4e-29cd133f56b7,campaign_edge,277ddbce-ea56-4c3d-b049-d76eae02dbcf
2d23028e-f31c-4b81-854d-f6756f48da0e,9c7273eb-ed06-46b6-9cbc-7ffd527301bc,campaign_edge,3e4d90d7-76e8-4b52-b5e1-5e57161f27d9
2d23028e-f31c-4b81-854d-f6756f48da0e,40925e10-9a75-4ddc-8e63-87011bf14633,campaign_edge,dc323c07-c155-4b75-a441-2e13e4a55ffd
2d23028e-f31c-4b81-854d-f6756f48da0e,14caabc0-5bc3-49d6-b12c-d04f5080b39c,campaign_edge,cada0e3f-b5e9-478d-9865-a4d18337e4f3
2d23028e-f31c-4b81-854d-f6756f48da0e,e9f85346-fc2c-4829-bcdd-9dd3a74193ce,campaign_edge,ca4f90ac-c112-44cf-8537-0f344ad1f82c
2d23028e-f31c-4b81-854d-f6756f48da0e,ceae4b78-3bc9-4667-b205-8b6acd4b03be,campaign_edge,dd0fa540-4c56-4fa7-a6d1-6fa24ad8b3a3
2d23028e-f31c-4b81-854d-f6756f48da0e,5cc713a0-9ab5-4f6d-ba61-0d3aecc12621,campaign_edge,f5bceb37-bc49-40d1-a812-915c3f50d762
2d23028e-f31c-4b81-854d-f6756f48da0e,5d4e911d-55e4-4b5a-b890-9835d9e42c88,campaign_edge,d1d1d81a-2c64-4d7f-a64f-5021e11a70b9
2d23028e-f31c-4b81-854d-f6756f48da0e,fa0ef511-d764-4973-9b1c-0c361348dffa,campaign_edge,388c87ed-a4c9-49e7-864f-aaa3ea230ff5
2d23028e-f31c-4b81-854d-f6756f48da0e,80908563-9edb-41c2-af96-5fa99c13d327,campaign_edge,ca990928-3e01-465d-a175-7b8029a56503
2d23028e-f31c-4b81-854d-f6756f48da0e,092050a8-5378-4ef1-8444-d45da663820d,campaign_edge,d9909f65-a5ae-461b-8c42-2b038456f394
2d23028e-f31c-4b81-854d-f6756f48da0e,d30a3269-630b-4ea0-a569-7fcc8a8a0b33,campaign_edge,77c4e966-261c-4df9-966f-6e134302bed2
2d23028e-f31c-4b81-854d-f6756f48da0e,e1c32cf5-aea5-4581-933d-cb4f7e5fdbc2,campaign_edge,8e93706d-97ba-45f1-9ac3-14678a6f1930
2d23028e-f31c-4b81-854d-f6756f48da0e,b4a93079-3992-4d52-badb-d507847c72d9,campaign_edge,2ea52acd-5e49-48bb-b866-90b8b694f7a1
2d23028e-f31c-4b81-854d-f6756f48da0e,0f654103-a2a4-4856-9c17-b28be153ccae,campaign_edge,4ee10196-8d12-405b-8612-042d20c08766
2d23028e-f31c-4b81-854d-f6756f48da0e,0b794ca8-799a-4a86-8394-ca92107db1e6,campaign_edge,12961eaa-6782-42a1-a8af-7c3897efcc07
2d23028e-f31c-4b81-854d-f6756f48da0e,6a916f4f-27cf-4fe7-bdca-ff6cc1781443,campaign_edge,449a2eec-12f3-4242-b376-caabf490746a
2d23028e-f31c-4b81-854d-f6756f48da0e,afcc64ab-d8a3-46b7-a659-e9bd3f097191,campaign_edge,beff705b-0c07-41e4-958f-b8e35c90e6c3
2d23028e-f31c-4b81-854d-f6756f48da0e,8cea8d2f-56c8-4cbf-9a4b-c7c020438e92,campaign_edge,fd202d62-2642-450c-b10b-de39fb4bd00f
2d23028e-f31c-4b81-854d-f6756f48da0e,024db3e8-758c-4703-b072-5ce6cd0aa74b,campaign_edge,b5ba14d5-7821-4c89-9be1-7829ff53f448
2d23028e-f31c-4b81-854d-f6756f48da0e,d57c3955-1ce6-4d48-8575-d9532bfd42fa,campaign_edge,81a354a0-3efc-4563-bbc2-54a07a9c1b9f
2d23028e-f31c-4b81-854d-f6756f48da0e,f8d16530-3951-4027-9957-9fcc5fe5ea52,campaign_edge,fbed96a8-c3f2-4f83-abe6-e54e5d84e27e
2d23028e-f31c-4b81-854d-f6756f48da0e,68fdaec9-b457-423c-8eae-277c02f51aef,campaign_edge,1e5267d4-2d74-480f-80a0-edaf74ac51f8
2d23028e-f31c-4b81-854d-f6756f48da0e,168fbda6-543f-405d-affc-b198b49254ba,campaign_edge,1686510c-3d59-4117-b320-5abf8dc37ff7
2d23028e-f31c-4b81-854d-f6756f48da0e,94a0a9b2-fd11-430e-9a90-d09b63ae9db9,campaign_edge,aa95c83b-c254-4956-823d-2ed61fc2e796
2d23028e-f31c-4b81-854d-f6756f48da0e,bcc6307d-a106-4fe5-9b32-db915cdd3aff,campaign_edge,bc9c6167-d309-457d-8243-3f055ee93577
2d23028e-f31c-4b81-854d-f6756f48da0e,f09bf00c-85bc-4300-8fae-3f3029de2e04,campaign_edge,ae143c3d-c65d-4215-ade0-3d58ed2e4713
2d23028e-f31c-4b81-854d-f6756f48da0e,3433e9ff-910e-4319-8315-38dd9524e19e,campaign_edge,1f4d30d7-4967-4fa8-bc61-abaa1934c80d
2d23028e-f31c-4b81-854d-f6756f48da0e,de1ba517-9d02-4d10-b1d6-43fd8efff229,campaign_edge,29b9220a-31c4-40e6-ad6f-a327d64d1b85
2d23028e-f31c-4b81-854d-f6756f48da0e,d87a407a-c64c-4d9b-9ad1-db5ed5bccbcc,campaign_edge,e6610cbf-90f3-4711-95be-7586cc8996d2
2d23028e-f31c-4b81-854d-f6756f48da0e,f52439f0-92c6-4ffd-9c7e-4ca50f5bdf73,campaign_edge,3b53bc11-e41e-45b6-92c0-241103bbf083
2d23028e-f31c-4b81-854d-f6756f48da0e,b2f9964b-3023-4643-82b9-d10d46ab30ba,campaign_edge,94ffc638-651e-468e-be7f-f69b0cf08fc7
2d23028e-f31c-4b81-854d-f6756f48da0e,26be39ab-c8c5-45bf-8a69-57aa6ebc3c1f,campaign_edge,149ab6be-2696-442b-a7fe-684afe7a6d30
2d23028e-f31c-4b81-854d-f6756f48da0e,e290d8d9-3b13-4a90-b018-5e12e67ae619,campaign_edge,5968e457-2ddf-4616-a8c8-10bf5e0430bd
2d23028e-f31c-4b81-854d-f6756f48da0e,9c7e4095-9990-4e45-9eee-c56c0e7d015f,campaign_edge,ae4a614c-f413-4769-b0a1-467a3e9a7b00
2d23028e-f31c-4b81-854d-f6756f48da0e,bae887e6-8c09-4b7f-914f-dc0a18f5cac7,campaign_edge,f646963e-50e4-4d4b-874d-abeeb9c4eabb
2d23028e-f31c-4b81-854d-f6756f48da0e,88b3c36f-74a0-476a-9e4a-ab5936c16bb7,campaign_edge,ab89ba65-afb1-4243-b03d-a05071489bf0
2d23028e-f31c-4b81-854d-f6756f48da0e,c4b4385a-c4b4-4ae1-8408-af63920176b0,campaign_edge,2623e749-3ea2-453b-b1b8-f011efd4963e
2d23028e-f31c-4b81-854d-f6756f48da0e,f3ebc091-9a41-47b5-89c1-cfcc499ebc64,campaign_edge,3bf7b53d-235a-4e19-90e9-db42987b4645
2d23028e-f31c-4b81-854d-f6756f48da0e,5847cb4f-6024-445f-9e55-73b33a8a6d72,campaign_edge,4261a588-fcd4-4dd9-8837-7bdca0445942
2d23028e-f31c-4b81-854d-f6756f48da0e,54b7d445-49f8-4640-86ad-287a280a1cc9,campaign_edge,fe5ffff2-797a-4cca-abb9-53e6783c0f68
2d23028e-f31c-4b81-854d-f6756f48da0e,77818061-35b1-4c7c-95f6-c64f9bd3ca37,campaign_edge,3afd34ef-705c-4af0-b761-192b99a8b757
2d23028e-f31c-4b81-854d-f6756f48da0e,17747b60-90df-44e4-b337-83c66edeb1fc,campaign_edge,8a8f9068-c7b6-4133-ac52-6a8925bd2ebe
2d23028e-f31c-4b81-854d-f6756f48da0e,ad1d2a46-1e8e-4202-8c89-02c520c619cd,campaign_edge,28404923-a75b-4d5d-95c3-8658f519585d
2d23028e-f31c-4b81-854d-f6756f48da0e,f14e96fc-bacb-40df-b59a-fb4d4f02c4b0,campaign_edge,609c3315-a01c-4e4c-b8bd-066d723f4ef1
2d23028e-f31c-4b81-854d-f6756f48da0e,a1e4d1f7-ecf6-45dd-9ae1-b9ede39b2704,campaign_edge,5ea48af7-a864-4363-a166-22b2b0eb8e50
2d23028e-f31c-4b81-854d-f6756f48da0e,98f4a214-bae5-4854-b603-e1b51f5bddda,campaign_edge,286d250a-b5d9-4a4a-9572-9e1ea8cb03da
2d23028e-f31c-4b81-854d-f6756f48da0e,7989d6b8-e41e-4e93-a3a5-4b85fdaa56bc,campaign_edge,100ccc37-39ab-4f74-94c4-681ff14dfff7
2d23028e-f31c-4b81-854d-f6756f48da0e,b9b9ac3a-cc24-4e68-bc8a-aa255b7f6167,campaign_edge,3ad1ebaf-ff7e-40ed-bacb-f9d2cb57f6d5
2d23028e-f31c-4b81-854d-f6756f48da0e,09bab330-fbcd-44cb-88af-627e4d2cf93b,campaign_edge,4c86486f-2c4f-4280-a638-fc4a60f013ee
2d23028e-f31c-4b81-854d-f6756f48da0e,3bfb3886-358c-44af-b41b-6a8f3acb997f,campaign_edge,fd765e97-7fa0-4a16-a866-7c1465dee868
2d23028e-f31c-4b81-854d-f6756f48da0e,4e2aa796-0991-4810-862c-2cd0eef35067,campaign_edge,b41f68e9-573d-414a-8a55-0e735611d414
2d23028e-f31c-4b81-854d-f6756f48da0e,dac210f2-afa3-4aa5-857e-b47bf0fe568a,campaign_edge,fd7b365f-f3aa-40c3-9bcf-36cfa98c9964
2d23028e-f31c-4b81-854d-f6756f48da0e,2f4d6da6-fe3c-40a2-b1a0-ba07ac29783b,campaign_edge,8d9f53a4-10ee-4c12-ac60-d3f35a1b1b86
2d23028e-f31c-4b81-854d-f6756f48da0e,4794352c-595e-42eb-a4f8-22b8aeb6582e,campaign_edge,21eafe11-b3a5-47de-9374-b9de0aca9e9f
2d23028e-f31c-4b81-854d-f6756f48da0e,d94f9703-5d71-4fa9-b206-14aaf24bd1b2,campaign_edge,27c28a08-a680-40c4-ac3e-dbbba4cc8d1a
2d23028e-f31c-4b81-854d-f6756f48da0e,cf0e5d5b-cd76-4444-9aa4-21ae396105fb,campaign_edge,18ee064d-934a-4ce2-baf5-f3e817c2c9ae
2d23028e-f31c-4b81-854d-f6756f48da0e,5cbcfecb-182b-4ccd-8623-5069f27a8046,campaign_edge,6afaff50-b784-4dcb-8bd0-8acc1f39e553
2d23028e-f31c-4b81-854d-f6756f48da0e,5f7df1e3-734f-4a04-a9e4-60fc265646e4,campaign_edge,4841e143-d791-4ed2-a5ff-2783652167c3
2d23028e-f31c-4b81-854d-f6756f48da0e,a78eac2c-b7a5-4761-b208-187fead1c906,campaign_edge,9465b6e6-8073-471a-99be-0197c18408c4
2d23028e-f31c-4b81-854d-f6756f48da0e,229b7a06-dc4d-4d93-b119-615388ad7e7f,campaign_edge,632c7a6f-418f-48c1-b713-7bfa9990a851
2d23028e-f31c-4b81-854d-f6756f48da0e,228a30e6-87cc-438d-8dbd-80ddd31071ba,campaign_edge,4c80aa50-2589-44fc-a659-b75b2282382c
2d23028e-f31c-4b81-854d-f6756f48da0e,ec1fba1e-9c39-4784-bded-550c54cfc4a0,campaign_edge,71fe40fe-cf76-452e-ad04-8cf0ebd497c7
2d23028e-f31c-4b81-854d-f6756f48da0e,47a4ca6c-4554-4aad-b60c-aa260b16fcdc,campaign_edge,f62c3f48-3d2b-4891-8af6-9cd65ff19c8e
2d23028e-f31c-4b81-854d-f6756f48da0e,dff1eb37-5e63-4e6a-af50-b050f277507f,campaign_edge,1c793b8d-c604-44ff-8821-52b0f0656867
2d23028e-f31c-4b81-854d-f6756f48da0e,438814b9-8e84-4bc4-b856-44d76682059d,campaign_edge,d60b26d8-adae-479c-9159-231d75f6459f
2d23028e-f31c-4b81-854d-f6756f48da0e,e9cfee4f-9646-4b0a-a490-d4e9df704b6c,campaign_edge,eec283f0-9186-4fcf-8d8f-aea0de6e3b9e
2d23028e-f31c-4b81-854d-f6756f48da0e,94e2d244-142c-4678-b875-9a43583b96ea,campaign_edge,2e8221ce-96a9-4f85-830e-b4f45cdb9bf4
2d23028e-f31c-4b81-854d-f6756f48da0e,88c5254e-5310-4456-abab-db11efc75e93,campaign_edge,2b4e997f-9424-429c-b082-5ceaf4b24bf7
2d23028e-f31c-4b81-854d-f6756f48da0e,1ee47a19-58ad-4b9c-bf8d-fa4a5d8c9b20,campaign_edge,fb685126-fdd9-4d1a-b7b8-9348a531a146
2d23028e-f31c-4b81-854d-f6756f48da0e,17391e19-8315-4b31-b69c-4b0401c8e4f2,campaign_edge,67c3968d-9e8e-4091-8554-b0a341989171
2d23028e-f31c-4b81-854d-f6756f48da0e,8ea40305-b721-4015-8ee6-7a040b056e44,campaign_edge,94b93596-1584-44f1-ae3b-63be40888e2e
2d23028e-f31c-4b81-854d-f6756f48da0e,b8f78b07-ed2e-46ba-9acf-d6803f87d3a8,campaign_edge,777f6313-2d5f-493b-bdee-6db53147b6f8
2d23028e-f31c-4b81-854d-f6756f48da0e,51471afb-151f-42be-aedd-ad634bc6ca33,campaign_edge,a14a5ae2-efe0-4a34-a92d-8add6e1d05b6
2d23028e-f31c-4b81-854d-f6756f48da0e,a17d5467-ee3b-4887-b176-c047dfaa0931,campaign_edge,adca7a4a-fcca-4267-86ba-9b048814ab42
2d23028e-f31c-4b81-854d-f6756f48da0e,0bf6e240-14d8-436f-af9e-fefe6c43803d,campaign_edge,873aa5ab-3ba8-4a8c-8a5e-ee98e8bd9603
7e4d42a6-3171-4c1b-b313-a12803066647,5847cb4f-6024-445f-9e55-73b33a8a6d72,campaign_edge,968f5806-3c43-4456-a66f-bd19060f47e2
7e4d42a6-3171-4c1b-b313-a12803066647,a83a1842-b630-475b-a186-40fa10fefeb1,campaign_edge,343e0bed-c050-4047-9e24-9b62128e5115
7e4d42a6-3171-4c1b-b313-a12803066647,f8656161-9e29-44ac-bc79-29b5eaeee894,campaign_edge,bf54c1bd-b1e0-4cbb-a94b-491ebf251a54
7e4d42a6-3171-4c1b-b313-a12803066647,3ba12a6f-20c2-4d7a-ad65-8b22eecfbb07,campaign_edge,b97b4754-6c3d-457f-be42-8aab323e4435
7e4d42a6-3171-4c1b-b313-a12803066647,f05eb3e0-2a48-41aa-bd04-ceee3cdd44bc,campaign_edge,99357db3-8aa5-43fa-9e8f-810c0690a86f
7e4d42a6-3171-4c1b-b313-a12803066647,e19d2ac3-e464-413c-928e-365bfe269a5c,campaign_edge,99fbda32-39ec-405a-ab8a-8d5589a5645a
7e4d42a6-3171-4c1b-b313-a12803066647,4526d961-146b-4c7c-9c16-dda6ad9d90a4,campaign_edge,b306887e-fb3b-4ad7-b25b-9d2e58f4ab38
7e4d42a6-3171-4c1b-b313-a12803066647,0633402d-9868-4775-8d97-884373a3c262,campaign_edge,c6cbb308-1077-47ad-84eb-92c246a9b4de
7e4d42a6-3171-4c1b-b313-a12803066647,c2ce9b4b-0c54-46b1-8626-b6c1bb85b22f,campaign_edge,98113b00-4726-4cd5-90c5-ae8ddf2b7cae
7e4d42a6-3171-4c1b-b313-a12803066647,edf05829-e273-4e6c-b550-de0718bd5e0a,campaign_edge,8a8191ed-f0fb-427a-abcf-adbcb292f811
7e4d42a6-3171-4c1b-b313-a12803066647,d37e46da-dc9c-4b1b-9f52-d2d761f44ebb,campaign_edge,e1213a40-f658-4db1-a402-7ff9aef096d8
7e4d42a6-3171-4c1b-b313-a12803066647,bc70d728-c135-44e9-a76a-7a7d0ebcb4d5,campaign_edge,20915c40-ee87-459d-b427-50991596f0fb
7e4d42a6-3171-4c1b-b313-a12803066647,a84d8fc1-6684-4fe0-bf8e-f7f1003f3a51,campaign_edge,2ab83f32-cdd5-4e90-b9ee-4eb14ef6aea8
7e4d42a6-3171-4c1b-b313-a12803066647,f6d33da1-2c15-4afb-955c-f69cc8a787bf,campaign_edge,4165743f-d38a-414d-8375-b200bc1fbaf2
7e4d42a6-3171-4c1b-b313-a12803066647,46753930-a397-4f70-9cb1-bb4e6573bb90,campaign_edge,45b966d2-5ba9-4757-ab4d-6832e9d47eb8
7e4d42a6-3171-4c1b-b313-a12803066647,09bab330-fbcd-44cb-88af-627e4d2cf93b,campaign_edge,37907ea9-8b79-4f51-9f97-96dec5c36369
7e4d42a6-3171-4c1b-b313-a12803066647,018d2ac7-2922-44d3-b4f0-6d3a0e7cc658,campaign_edge,73800461-38cc-4977-b7aa-6e44e97d8ed7
7e4d42a6-3171-4c1b-b313-a12803066647,d4f6369b-cebe-4e4e-bcb2-87f2539b44c7,campaign_edge,4e43fb5c-5b90-4d81-bff9-268bc2621892
7e4d42a6-3171-4c1b-b313-a12803066647,bcc6307d-a106-4fe5-9b32-db915cdd3aff,campaign_edge,475dd076-1d3b-45e5-b64e-3d1a24208b3f
7e4d42a6-3171-4c1b-b313-a12803066647,cc675ff8-572c-4cac-a617-7a235c224d08,campaign_edge,1d26f4f4-7070-4c3e-a1a6-3feac524a203
7e4d42a6-3171-4c1b-b313-a12803066647,b63ec434-ad9c-46c9-adea-cc4336aa47d3,campaign_edge,0692e8df-ed1c-4560-b5f4-5d43ea8e22fb
7e4d42a6-3171-4c1b-b313-a12803066647,baf9cb4e-ea94-4627-9b86-d08acaba0bad,campaign_edge,52caf72d-05a5-42f5-b49a-38844ec581eb
7e4d42a6-3171-4c1b-b313-a12803066647,8f4d69aa-2dd8-4166-8433-e82fba10d154,campaign_edge,1af47a72-89cd-4db6-8dc3-65219854ef00
7e4d42a6-3171-4c1b-b313-a12803066647,91ab0a95-ef31-43f5-b7e9-1b2e7144efe8,campaign_edge,92950b59-7d27-4677-807e-a2a14b30d49e
7e4d42a6-3171-4c1b-b313-a12803066647,6cbe1d3f-e362-4ee6-87e2-83e9bff48ba4,campaign_edge,887d6de5-b3ea-46c1-8aa5-7909b0f47b2e
7e4d42a6-3171-4c1b-b313-a12803066647,4c055b4e-2156-4cb9-aa72-517fe3df8306,campaign_edge,7827ac84-5550-4a73-a893-96255a37611d
7e4d42a6-3171-4c1b-b313-a12803066647,8964c177-1703-49cb-91c2-78636cc7f08f,campaign_edge,f882ea35-a163-40df-b9ba-e0631b8b7310
7e4d42a6-3171-4c1b-b313-a12803066647,4c34ad59-b491-44a2-96a2-47890fc984ff,campaign_edge,6894433c-4655-43d6-a086-0fae6f9d6e4c
7e4d42a6-3171-4c1b-b313-a12803066647,d249c289-0e12-46fa-b0d5-370bfb1d6f30,campaign_edge,8f9493f4-876c-4a99-bf11-8b1b6631f188
7e4d42a6-3171-4c1b-b313-a12803066647,174da698-70e1-45b4-b5c5-2e2a7f820af1,campaign_edge,6332962f-6a02-4d0c-8f67-fc966896e647
7e4d42a6-3171-4c1b-b313-a12803066647,70fb62ee-e64e-4c01-9f6a-68bb5ca79e62,campaign_edge,f5ee9b4c-144a-4435-babd-9a19e75cda73
7e4d42a6-3171-4c1b-b313-a12803066647,90905974-af28-4905-bd42-e058fea90848,campaign_edge,d3b8fc9a-69b4-4812-b050-ebb11251cfa2
7e4d42a6-3171-4c1b-b313-a12803066647,1c85fad6-fb2a-4778-a9e5-1a519816c80a,campaign_edge,f92e90e3-86fa-42e6-a8fe-fa8f2586bcda
7e4d42a6-3171-4c1b-b313-a12803066647,94b39c88-ea32-48ce-b170-5f436614f697,campaign_edge,826b353f-3fd7-4da6-a621-8cf429b4909f
7e4d42a6-3171-4c1b-b313-a12803066647,65654f66-7697-4010-a94a-e59e5de88722,campaign_edge,cc338234-9a3d-4a31-ba95-4593fb966c39
7e4d42a6-3171-4c1b-b313-a12803066647,166240d4-3ff8-4f09-9c5b-d4ce305ede7d,campaign_edge,b4e341cc-9c30-4819-ae6d-6f8eb8b7b6d7
7e4d42a6-3171-4c1b-b313-a12803066647,5ca5b69c-0999-48c4-9fb2-57e45051462a,campaign_edge,9fd4f116-970f-4548-a3c6-829cde3ae40d
7e4d42a6-3171-4c1b-b313-a12803066647,c05fc781-7861-404a-aa35-2a62575c8370,campaign_edge,346422c7-6a0c-4c0f-8418-f57da2462eb5
7e4d42a6-3171-4c1b-b313-a12803066647,aa3b4056-7a50-4b28-8418-8f6f0561aade,campaign_edge,9428f5dc-f891-40f7-8c43-08becb9195d2
7e4d42a6-3171-4c1b-b313-a12803066647,ead91cb4-712c-4630-8c27-2c83a0cbb72e,campaign_edge,fa41846f-f267-4b18-99d7-ab19ecec00e6
7e4d42a6-3171-4c1b-b313-a12803066647,c802d8e8-57c0-4137-8314-135e97665857,campaign_edge,ae48df47-f13c-45b3-b845-426293a48239
7e4d42a6-3171-4c1b-b313-a12803066647,1a307cef-9f03-4eff-8434-4c5ceb14f950,campaign_edge,867c60ff-a803-41ad-8aa2-3da9cfbfacba
7e4d42a6-3171-4c1b-b313-a12803066647,82203f71-5565-4ec9-8791-610bd2cd08a9,campaign_edge,72653c54-4d3e-49e3-8012-ac522dee8531
7e4d42a6-3171-4c1b-b313-a12803066647,b1e20b64-37be-412d-934c-394c95543785,campaign_edge,be4b640c-c76d-4602-a606-6087841483fb
7e4d42a6-3171-4c1b-b313-a12803066647,3433e9ff-910e-4319-8315-38dd9524e19e,campaign_edge,667d799a-cb21-47a3-9fb2-4851acbaf24f
7e4d42a6-3171-4c1b-b313-a12803066647,dda5994e-57d4-4eee-b60f-05f9fec5fbcc,campaign_edge,3e7416d2-a131-40a0-83cc-32e31a742bfe
7e4d42a6-3171-4c1b-b313-a12803066647,a6ddf075-6b19-451e-bb9b-773377f630d6,campaign_edge,15395e9f-8e28-4cf8-ba63-eec0f88573a9
7e4d42a6-3171-4c1b-b313-a12803066647,51471afb-151f-42be-aedd-ad634bc6ca33,campaign_edge,0349d805-3052-4706-b188-8308b6160ada
7e4d42a6-3171-4c1b-b313-a12803066647,0ebbad87-5704-4ff8-ba5c-8ecc37aab989,campaign_edge,48c4f37b-8d5d-443c-b234-ef9cf243db65
7e4d42a6-3171-4c1b-b313-a12803066647,511d5a96-332a-47ea-88b8-3800442299bc,campaign_edge,3cd97451-611a-4297-9a9e-0201311d875c
7e4d42a6-3171-4c1b-b313-a12803066647,4e2aa796-0991-4810-862c-2cd0eef35067,campaign_edge,94953342-1831-4efa-8975-f2e5e230c501
7e4d42a6-3171-4c1b-b313-a12803066647,b2da7ac2-d760-43eb-9844-1c0ec81e3d01,campaign_edge,6d6ee85a-2089-4e57-af6c-6515880c6f50
7e4d42a6-3171-4c1b-b313-a12803066647,64c34096-5e9a-48f2-a7cc-4829a67c5076,campaign_edge,b4718577-df09-4b84-b027-bff9f590d1a3
7e4d42a6-3171-4c1b-b313-a12803066647,8b0b74cc-a12e-459b-8fa3-336952917674,campaign_edge,03fecf88-4d92-4a9c-88a8-226277b48cd2
7e4d42a6-3171-4c1b-b313-a12803066647,5cbcfecb-182b-4ccd-8623-5069f27a8046,campaign_edge,efc06c0c-f047-4fe0-b9e3-2244d7e03801
7e4d42a6-3171-4c1b-b313-a12803066647,fb06e851-a1df-4ac2-bbbd-dff2ce9d1ac9,campaign_edge,7d49d52e-019c-40a0-96d4-bc5b2744c292
7e4d42a6-3171-4c1b-b313-a12803066647,4f09ba20-41aa-4306-b05e-06173c673f83,campaign_edge,1819b7b2-227d-41c5-bd90-657878bdadae
7e4d42a6-3171-4c1b-b313-a12803066647,dd044754-0e73-4f80-a890-4844953a7461,campaign_edge,41462e9e-4876-406a-8fb1-051b2f5dc95f
7e4d42a6-3171-4c1b-b313-a12803066647,5654e41f-0297-440f-b172-deaf833e0299,campaign_edge,fd1b6e7f-759b-4553-9226-dafe1df9a704
7e4d42a6-3171-4c1b-b313-a12803066647,0d9cde2f-00e5-4a8f-b746-8381aed3617d,campaign_edge,e36c1247-f7b7-4b96-a8a7-61444306a320
